"customer_id","age","salary","spending_score","time_as_customer","loyalty_member","state","gender"
46436,42,53641.15,0.76,18.27,"No","California","Female"
46437,35,61856.89,0.41,7.69,"No","Montana","Other"
46438,27,30230.56,0.26,15.01,"No","Nebraska","Female"
46439,90,60388.34,0.69,9.42,"No","Virginia","Male"
46440,45,53199.56,0.48,15.87,"No","Mississippi","Other"
46441,19,60139.93,0.5,7.52,"No","Kansas","Female"
46442,84,50494.87,0.78,2.17,"No","Virginia","Female"
46443,54,45523.57,0.02,9.19,"No","Washington","Female"
46444,43,55735.67,0.4,11.2,"No","Wisconsin","Male"
46445,66,51149.46,0,12.66,"No","California","Male"
46446,42,42285.29,0.11,1.29,"No","New York","Male"
46447,23,56350.31,0.13,10.59,"No","New York","Female"
46448,32,73538.87,0.07,17.87,"No","Montana","Male"
46449,46,50764.07,0.82,9.04,"No","South Dakota","Other"
46450,42,72025.55,0.72,10.85,"No","Massachusetts","Male"
46451,78,27063.37,0.95,12.81,"No","North Dakota","Other"
46452,35,47201.21,0.54,1.4,"No","Nebraska","Other"
46453,18,47983.97,0.53,16.41,"No","Indiana","Male"
46454,22,46243.96,0.29,14.89,"No","North Dakota","Female"
46455,24,37014.79,0.3,5.88,"No","Montana","Male"
46456,78,51012.38,0.44,17.08,"No","Iowa","Other"
46457,62,47785.25,0.4,0.32,"No","Hawaii","Male"
46458,26,59485.87,0.69,3.16,"No","Massachusetts","Female"
46459,25,75156.68,0.58,5.88,"No","Pennsylvania","Male"
46460,51,43092.97,0.48,0.39,"No","California","Other"
46461,75,32873.78,0.74,1.13,"No","Vermont","Male"
46462,69,52925.26,0.93,2.3,"No","Oregon","Male"
46463,90,50888.23,0.82,2.34,"No","New Mexico","Other"
46464,57,95008.03,0.65,9.74,"No","Vermont","Male"
46465,74,40474.41,0.23,19.46,"No","Tennessee","Other"
46466,31,44074.65,0.54,19.16,"No","California","Female"
46467,49,33274.07,0.82,19.3,"No","Alaska","Female"
46468,73,43164.68,0.67,7.97,"No","California","Male"
46469,55,25702.5,0.01,8.31,"No","Washington","Male"
46470,73,47094.01,0.21,7.6,"No","Rhode Island","Female"
46471,90,56776.64,0.37,2.29,"No","Nevada","Female"
46472,50,47588.65,0.6,5.92,"No","Kansas","Female"
46473,62,61829.74,0.66,8.34,"No","Kansas","Male"
46474,29,39360.43,0.65,1.18,"No","North Dakota","Female"
46475,18,38783.12,0.94,18.5,"No","Iowa","Male"
46476,89,20008.17,0.62,11.61,"No","Nevada","Male"
46477,86,42686.71,0.05,12.53,"No","Vermont","Male"
46478,76,46862.38,0.05,2.27,"No","Arkansas","Female"
46479,84,41270.11,0.92,19.66,"No","Maryland","Male"
46480,27,35950.92,0.52,12.81,"No","Missouri","Other"
46481,81,64969.31,0.73,2.69,"No","Pennsylvania","Male"
46482,85,29088.45,0.41,19.2,"No","Missouri","Female"
46483,63,26946.5,0.59,7.51,"No","Maine","Other"
46484,21,50660.13,0.07,13.21,"No","Washington","Other"
46485,37,83349.19,0.66,0.64,"No","Hawaii","Female"
46486,77,43933.09,0.86,2.64,"No","Oregon","Other"
46487,35,46558.46,0.32,11.81,"No","Montana","Female"
46488,32,49528.59,0.41,2.12,"No","Wisconsin","Other"
46489,48,41441.19,0.14,4.27,"No","Utah","Other"
46490,47,53760.24,0.28,18.3,"No","Arizona","Other"
46491,90,45345.15,0.36,9.25,"No","New Hampshire","Male"
46492,61,36812.73,0.35,16.89,"No","New Jersey","Other"
46493,64,61320.54,0.72,13.67,"No","Arizona","Female"
46494,26,66905.17,0.16,19.97,"No","Iowa","Female"
46495,43,56801.67,0.06,8.85,"No","Hawaii","Female"
46496,89,71076.17,0.23,11.73,"No","Louisiana","Male"
46497,74,36555.55,0.8,0.33,"No","New Jersey","Male"
46498,37,57059.32,0.81,10.34,"No","Utah","Male"
46499,47,49720.56,0.18,7.88,"No","Texas","Female"
46500,66,40050.24,0.34,5.26,"No","Ohio","Female"
46501,79,41610.43,0.23,8.97,"No","Nebraska","Male"
46502,77,41160.08,0.24,14,"No","Oklahoma","Other"
46503,20,41557.99,0.33,9.7,"No","Oregon","Other"
46504,34,65534.83,0.71,2.62,"No","Nebraska","Other"
46505,60,43098.59,0.7,18.83,"No","California","Other"
46506,33,34505.1,0.06,6.87,"No","Wyoming","Female"
46507,56,51072.85,0.87,8.7,"No","Hawaii","Female"
46508,38,64092.59,0.03,14.26,"No","West Virginia","Male"
46509,46,71708.92,0.25,13.96,"No","Colorado","Female"
46510,62,53968.66,0.4,5.79,"No","New York","Other"
46511,31,84983.84,0.7,19.69,"No","Oregon","Female"
46512,70,55634.63,0.44,2.49,"No","Washington","Male"
46513,64,66392.68,0.82,2.17,"No","West Virginia","Other"
46514,74,28404.84,0.17,5.57,"No","Nevada","Male"
46515,52,47722.63,0.46,9.85,"No","Ohio","Male"
46516,89,50692.01,0.35,16.68,"No","Idaho","Male"
46517,39,34272.55,0.85,11.73,"No","Oklahoma","Female"
46518,21,50582.74,0.21,17.88,"No","Mississippi","Other"
46519,56,49884.84,0.74,8.04,"No","Nebraska","Other"
46520,39,52592.69,0.51,4.56,"No","New Jersey","Male"
46521,33,36662.94,0.59,10.45,"No","Tennessee","Other"
46522,19,26348.39,0.08,16.98,"No","Oregon","Other"
46523,63,57691.17,0.95,3.27,"No","Mississippi","Other"
46524,21,48374.57,0.52,11.81,"No","Washington","Other"
46525,54,28851.75,0.92,1.17,"No","Georgia","Other"
46526,20,58633.85,0.32,1.84,"No","Delaware","Male"
46527,24,40136.62,0.14,1.64,"No","Louisiana","Male"
46528,90,38673.1,0.16,3.51,"No","Maine","Male"
46529,53,51032.95,0.48,11.96,"No","Vermont","Female"
46530,46,36486.97,0.9,7.43,"No","South Dakota","Other"
46531,53,71004.67,0.94,8.82,"No","South Carolina","Other"
46532,63,82394.26,0.06,1.86,"No","Indiana","Male"
46533,28,42165.05,0.56,6.88,"No","Maine","Male"
46534,24,26845.81,0.87,18.02,"No","Maryland","Male"
46535,84,67823.1,0.87,5.53,"No","California","Other"
46536,55,40847.87,0.95,14.89,"No","New York","Male"
46537,66,33547.73,0.59,1.92,"No","Nevada","Other"
46538,90,64775.89,0.19,19.67,"No","Arkansas","Male"
46539,35,38925.58,0.38,12.54,"No","Nebraska","Female"
46540,80,39211.05,0.02,3.16,"No","West Virginia","Male"
46541,18,48336.31,0.77,11.89,"No","Connecticut","Female"
46542,61,47708.57,0.89,11.38,"No","South Carolina","Other"
46543,50,35448.36,0.49,8.41,"No","New Jersey","Other"
46544,81,65967.87,0.4,6.51,"No","Delaware","Other"
46545,46,78233.99,0.94,2.67,"No","North Dakota","Other"
46546,83,58018.21,0.72,18.24,"No","Colorado","Female"
46547,77,54827.32,0.95,8.21,"No","Connecticut","Male"
46548,60,60747.25,0.65,17.38,"No","Pennsylvania","Male"
46549,56,42093.51,0.37,0.32,"No","Indiana","Female"
46550,23,46558.63,0.64,5.03,"No","Pennsylvania","Female"
46551,40,71322.21,0.29,4.91,"No","Vermont","Female"
46552,43,41044.47,0.74,6.22,"No","Wisconsin","Male"
46553,78,64202.76,0.41,3.41,"No","North Dakota","Female"
46554,55,44971.16,0.06,12.49,"No","Minnesota","Female"
46555,86,39668.26,0.58,6.93,"No","California","Male"
46556,23,60814.02,0.98,13.05,"No","Mississippi","Female"
46557,87,53196.04,0.73,7.19,"No","New York","Other"
46558,45,46908.4,0.27,16.87,"No","Massachusetts","Other"
46559,71,6071.49,0.47,8.61,"No","Massachusetts","Other"
46560,87,47543.84,0.07,18.56,"No","Kentucky","Female"
46561,68,41030.41,0.94,15.48,"No","Kansas","Male"
46562,66,49662.98,0.83,9.8,"No","North Carolina","Female"
46563,71,26919.52,0.93,2.58,"No","Minnesota","Other"
46564,52,28844.43,0.73,7.5,"No","Massachusetts","Female"
46565,71,60185.28,0.45,18.19,"No","Florida","Male"
46566,30,54013.55,0.06,18.57,"No","Connecticut","Female"
46567,36,24381.92,0.75,12.57,"No","Pennsylvania","Other"
46568,54,41522.8,0.11,19.53,"No","New Hampshire","Female"
46569,89,52417.38,0.89,17.43,"No","Maryland","Male"
46570,33,56514.82,0.16,7.97,"No","Florida","Male"
46571,66,57437.37,0.5,0.07,"No","South Carolina","Female"
46572,77,63607.35,0.98,17.06,"No","New Hampshire","Female"
46573,34,50507.58,0.86,8.98,"No","Ohio","Female"
46574,70,34909.32,0.88,10.54,"No","New Mexico","Other"
46575,88,44496.65,0.11,0.29,"No","Connecticut","Other"
46576,81,53158.38,0.51,12.12,"No","Missouri","Female"
46577,87,39609.22,0.76,13.42,"No","Michigan","Male"
46578,46,48081.1,0.62,7.04,"No","Oklahoma","Other"
46579,27,54029.29,0.04,14.42,"No","South Dakota","Female"
46580,30,47202.25,0.14,12.24,"No","Colorado","Female"
46581,46,56257.23,0.19,17.15,"No","Nebraska","Female"
46582,58,38136.64,0.8,12.91,"No","California","Male"
46583,39,47993.52,0.9,9.31,"No","Arkansas","Female"
46584,78,51645.68,0.14,0.59,"No","New Jersey","Female"
46585,22,54763.84,0.59,6.38,"No","Wisconsin","Other"
46586,53,45235.5,0.04,14.82,"No","Rhode Island","Female"
46587,29,25423.61,0.69,14.31,"No","Wisconsin","Male"
46588,33,85337.1,0.75,9.94,"No","North Dakota","Female"
46589,62,29377.2,0.8,3.73,"No","New Jersey","Male"
46590,27,37420.51,0.66,7.68,"No","Maine","Female"
46591,73,69540.42,0.98,4.34,"No","California","Other"
46592,69,65720.18,0.85,16.8,"No","Mississippi","Other"
46593,82,61530.02,0.01,17.94,"No","Rhode Island","Female"
46594,61,69784.56,0.15,5.12,"No","Montana","Other"
46595,88,61585.82,0.53,3.72,"No","Iowa","Male"
46596,52,35732.36,0.19,4.4,"No","Arkansas","Other"
46597,44,55603.3,0.74,8.98,"No","Arkansas","Female"
46598,73,68645.65,0.4,17.49,"No","North Dakota","Male"
46599,50,48876.2,0.39,3.52,"No","Illinois","Female"
46600,48,46988.37,0.43,8.52,"No","Maryland","Female"
46601,46,57394.29,0.65,15.07,"No","Nebraska","Male"
46602,34,51728.91,0.61,9.3,"No","Wyoming","Male"
46603,45,58520.08,0.56,7.86,"No","Alabama","Other"
46604,77,40198.08,0.57,9.61,"No","Kentucky","Female"
46605,61,61157.41,0.75,15.69,"No","Vermont","Male"
46606,72,46908.29,0.08,18.24,"No","Montana","Other"
46607,71,13486.68,0.71,10.02,"No","Montana","Male"
46608,54,49886.6,0.46,2.03,"No","Iowa","Other"
46609,39,57040.91,0.82,11.29,"No","Utah","Other"
46610,83,49695.54,0.39,6.2,"No","Vermont","Other"
46611,43,48837.81,0.84,8.38,"No","Nebraska","Female"
46612,34,55903.31,0.26,14.29,"No","Rhode Island","Other"
46613,46,36177.33,0.27,7.31,"No","Connecticut","Other"
46614,73,49621.52,0.29,5,"No","Oregon","Male"
46615,67,77267.66,0.28,14.89,"No","Washington","Other"
46616,82,64380.1,0.48,13.82,"No","California","Female"
46617,44,22909.89,0.88,15.67,"No","California","Male"
46618,51,64586.34,0.83,5.53,"No","Ohio","Female"
46619,53,40452.94,0.2,8.6,"No","Massachusetts","Female"
46620,79,50521.9,0.79,14.51,"No","Kansas","Female"
46621,24,34729.86,0.95,2.29,"No","Mississippi","Female"
46622,71,66312.78,0.75,18.75,"No","Utah","Male"
46623,84,60850.03,0.47,11.01,"No","Idaho","Male"
46624,81,84202.31,0.1,5.42,"No","Mississippi","Female"
46625,25,31344.54,0.54,19.69,"No","Nevada","Other"
46626,62,75582.89,0.4,14.27,"No","North Carolina","Female"
46627,74,28454,0.15,1.09,"No","Massachusetts","Male"
46628,62,43414.79,0.65,13.26,"No","Kentucky","Female"
46629,60,70923.44,0.09,13.03,"No","Idaho","Female"
46630,23,73014.52,0.95,13.85,"No","North Dakota","Male"
46631,73,16003.6,0.35,13.3,"No","New Hampshire","Other"
46632,36,74624.05,0.35,7.6,"No","Missouri","Other"
46633,54,64796.21,0.23,0.29,"No","Pennsylvania","Male"
46634,86,54510.64,0.38,5.65,"No","New Hampshire","Female"
46635,44,80324.64,0.89,2.84,"No","Mississippi","Other"
46636,67,62901.98,0.1,1.54,"No","Minnesota","Other"
46637,69,70400.48,0.57,12.51,"No","Connecticut","Male"
46638,38,68678.76,0.59,7.01,"No","California","Other"
46639,66,56080.37,0.84,2.3,"No","Ohio","Male"
46640,36,52426.04,0.57,17.84,"No","Kentucky","Male"
46641,56,64995.57,0.66,4.78,"No","Delaware","Other"
46642,31,67231.6,0.75,19.58,"No","Arizona","Male"
46643,46,36942.62,0.73,2.24,"No","Idaho","Other"
46644,64,50270.25,0.28,13.32,"No","West Virginia","Other"
46645,34,37289.98,0.03,2.6,"No","Delaware","Male"
46646,48,49643.28,0.36,1.36,"No","Georgia","Female"
46647,45,57084.22,0.21,12.28,"No","Ohio","Other"
46648,71,29058.15,0.7,14.05,"No","Virginia","Female"
46649,90,53535.79,0.04,17.27,"No","Montana","Male"
46650,58,35296.41,0.14,15.42,"No","California","Female"
46651,40,63106.03,0.86,0,"No","Colorado","Other"
46652,81,58450.78,0.96,4.23,"No","Massachusetts","Female"
46653,25,27811.37,0.69,7.62,"No","Nevada","Female"
46654,60,67856.92,0.07,6.91,"No","Georgia","Female"
46655,73,44642.05,0.5,14.87,"No","Nevada","Other"
46656,63,39826.63,0.18,0.12,"No","Vermont","Female"
46657,54,46485.48,0.77,15.21,"No","North Dakota","Other"
46658,68,66208.14,0.72,7.54,"No","Georgia","Other"
46659,23,52310.66,0.66,17.79,"No","Kansas","Other"
46660,65,28576.94,0.5,13.21,"No","Ohio","Female"
46661,31,28151.93,0.17,5.76,"No","Washington","Male"
46662,60,50979.97,0.49,11.02,"No","North Dakota","Male"
46663,32,69913.36,0.24,9.87,"No","South Carolina","Other"
46664,37,46190.15,0.44,16.1,"No","Wisconsin","Other"
46665,87,44551.44,0.94,17.2,"No","Minnesota","Male"
46666,36,53591.91,0.88,17.88,"No","Oklahoma","Male"
46667,62,85737.63,0.72,13,"No","Oregon","Male"
46668,37,50835.87,0.23,19.98,"No","Kentucky","Female"
46669,32,5902.17,0.32,18.16,"No","Montana","Other"
46670,83,72275.6,0.69,15.54,"No","Vermont","Male"
46671,36,45740.42,0.09,14.55,"No","Mississippi","Male"
46672,52,38271.1,0.36,5.36,"No","Iowa","Other"
46673,80,63064.71,0.41,3.5,"No","Alaska","Male"
46674,31,56379.79,0.86,5.61,"No","Vermont","Other"
46675,83,49303.74,0.17,14.75,"No","Tennessee","Other"
46676,50,60102.2,0.73,15.55,"No","Montana","Other"
46677,25,71491.92,0.01,15.52,"No","Utah","Female"
46678,83,68933.77,0.97,9.03,"No","Utah","Other"
46679,76,42512.3,0.68,13.34,"No","Texas","Male"
46680,57,26061.12,0,2.54,"No","Alaska","Female"
46681,54,40951.95,0.6,11.12,"No","Missouri","Male"
46682,39,28852.85,0.64,12.04,"No","Illinois","Other"
46683,38,66390.33,0.21,5.48,"No","Indiana","Other"
46684,54,41745.41,0.6,5.72,"No","New Jersey","Other"
46685,52,44675.58,0.97,4.61,"No","Oregon","Female"
46686,26,45971.5,0.73,16.15,"No","North Carolina","Male"
46687,89,50174.75,0.01,17.46,"No","Washington","Female"
46688,40,51229,0.96,15.16,"No","North Dakota","Male"
46689,78,46829.78,0.34,7.03,"No","Minnesota","Female"
46690,46,59522.02,0.06,0.71,"No","Nebraska","Male"
46691,85,59565.53,0.06,12.44,"No","Idaho","Female"
46692,89,36287.15,0.32,1.84,"No","Utah","Other"
46693,36,50989.27,0.41,5.03,"No","Texas","Male"
46694,55,9564.21,0.03,10.56,"No","California","Female"
46695,27,42265.46,0.46,1.39,"No","New Hampshire","Female"
46696,53,25293.32,0.66,5.4,"No","North Carolina","Male"
46697,19,47392.3,0.86,5.02,"No","Arkansas","Male"
46698,48,53447.87,0.95,15.94,"No","Florida","Male"
46699,72,76516.45,0.13,11.83,"No","Ohio","Other"
46700,39,44841.34,0.68,6.01,"No","New York","Male"
46701,64,68219.98,0.3,9.27,"No","Illinois","Other"
46702,68,36000.05,0.89,19.23,"No","Arkansas","Other"
46703,88,56580.8,0.43,13.27,"No","Vermont","Male"
46704,57,40131.58,0.57,0.08,"No","Oregon","Other"
46705,40,40102.4,0.29,12.5,"No","Kentucky","Other"
46706,59,51640.28,0.46,18.81,"No","Illinois","Female"
46707,34,80515.53,0.81,7.55,"No","Nevada","Male"
46708,77,25395.8,0.95,13.49,"No","Rhode Island","Other"
46709,40,70233.12,0.56,15.58,"No","Nebraska","Female"
46710,60,86631.11,0.31,6.22,"No","Oklahoma","Female"
46711,51,50813.58,0.6,12.03,"No","Florida","Female"
46712,18,36170.96,0.32,4.96,"No","Alaska","Male"
46713,72,57422.38,0.93,1.81,"No","Illinois","Male"
46714,32,54981.83,0.41,8.97,"No","Wisconsin","Other"
46715,52,39513.92,0.21,2.86,"No","Illinois","Female"
46716,43,31698.2,0.99,15.67,"No","Maine","Other"
46717,18,55613.57,0.17,0.23,"No","Alabama","Female"
46718,52,72319.19,0.13,14.95,"No","Ohio","Male"
46719,23,32447.87,0.04,2.94,"No","Massachusetts","Other"
46720,33,45029.12,0.72,1.6,"No","Maine","Female"
46721,21,52804.55,0.41,9.05,"No","Arkansas","Female"
46722,66,46225.56,0.5,7.46,"No","North Dakota","Female"
46723,82,42448.92,0.06,15.95,"No","Ohio","Female"
46724,79,19967.28,0.46,12.7,"No","North Dakota","Other"
46725,64,44489.07,0.06,0.15,"No","Rhode Island","Other"
46726,52,63640.76,0.53,12.55,"No","Minnesota","Female"
46727,50,49285.67,0.9,19.24,"No","South Dakota","Male"
46728,73,53608.77,0.36,2.34,"No","Illinois","Male"
46729,41,56771.91,0.69,17.15,"No","Alabama","Male"
46730,64,42307.98,0.4,5.12,"No","Wisconsin","Male"
46731,64,56912.76,0.22,5.08,"No","Alaska","Other"
46732,41,26772.54,0.6,7.39,"No","Rhode Island","Other"
46733,28,60672.06,0.89,16.19,"No","Ohio","Female"
46734,55,50379.55,0.55,19.02,"No","Hawaii","Male"
46735,38,46897.45,0.08,9.5,"No","Vermont","Female"
46736,81,53028.01,0.86,9.64,"No","Delaware","Female"
46737,35,57405.83,0.17,16.38,"No","Mississippi","Other"
46738,87,68633.49,0.4,15.77,"No","Idaho","Female"
46739,48,39143.77,0.71,18.95,"No","Vermont","Male"
46740,87,54341.45,0.8,5.35,"No","Delaware","Female"
46741,75,57298.07,0.73,14.15,"No","Arizona","Male"
46742,51,78513.41,0.91,18.51,"No","Maryland","Other"
46743,90,47227.43,0.42,14.72,"No","Mississippi","Male"
46744,77,74177.07,0.65,8.49,"No","Iowa","Other"
46745,34,46262.62,0.84,3.58,"No","Arkansas","Other"
46746,24,31058.86,0.68,8.68,"No","South Dakota","Other"
46747,27,44517.37,0.27,11.22,"No","Tennessee","Male"
46748,59,59841.19,0.93,8.69,"No","Utah","Male"
46749,46,32065.51,0.2,11.62,"No","New York","Male"
46750,46,37736.35,0.3,7.98,"No","Nevada","Other"
46751,65,51349.1,0.04,1.3,"No","California","Male"
46752,66,59600.15,0.87,19.57,"No","Maine","Female"
46753,48,82251.73,0.5,4.38,"No","West Virginia","Male"
46754,65,36874.34,0.41,7.13,"No","Virginia","Female"
46755,23,32339.9,0.18,1.85,"No","Mississippi","Female"
46756,36,67767.48,0.8,8.74,"No","Oklahoma","Female"
46757,70,48406.79,0.64,18.93,"No","New Mexico","Male"
46758,54,60434.54,0.22,4.23,"No","Oklahoma","Female"
46759,62,56844.54,0.49,5.84,"No","Missouri","Female"
46760,52,27844.36,0.35,13.74,"No","Colorado","Male"
46761,39,48009.59,0.49,13.63,"No","North Dakota","Male"
46762,34,33360.62,0.08,0.15,"No","Pennsylvania","Male"
46763,19,37425.63,0.03,13.33,"No","Hawaii","Female"
46764,34,49870.51,0.74,2.52,"No","North Carolina","Other"
46765,85,41637.18,0.43,0.8,"No","New York","Female"
46766,81,49903.67,0.04,1.47,"No","Massachusetts","Female"
46767,19,65011.96,0.33,5.19,"No","Alaska","Male"
46768,40,40800.04,0.47,2.84,"No","Wisconsin","Male"
46769,86,31625.14,0.87,18.78,"No","Vermont","Other"
46770,50,33359.45,0.21,11.54,"No","Ohio","Male"
46771,63,40444.27,0.88,11.18,"No","Kansas","Female"
46772,70,40907.8,0.79,15.9,"No","New Mexico","Female"
46773,49,56782.04,0.77,4.56,"No","Oregon","Female"
46774,38,17980.09,0.38,8.63,"No","Alabama","Female"
46775,53,35272.26,0.2,13.17,"No","Ohio","Other"
46776,84,43484.34,0.32,18.51,"No","Arizona","Female"
46777,66,45057.8,0.64,14.67,"No","New York","Other"
46778,35,49617.55,0.39,16.18,"No","Wyoming","Other"
46779,70,46578.42,0.4,14.14,"No","California","Other"
46780,49,76839.09,0.18,3.2,"No","Illinois","Other"
46781,37,68210.22,0.29,8.35,"No","Massachusetts","Female"
46782,51,39281.43,0.23,3.9,"No","Rhode Island","Female"
46783,25,35972.86,0.48,1.41,"No","Tennessee","Other"
46784,24,51799.2,0.62,15.69,"No","North Dakota","Other"
46785,25,58978.45,0.15,13,"No","Utah","Other"
46786,68,45463.21,0.07,8.83,"No","West Virginia","Female"
46787,34,37233.83,0.55,1.71,"No","North Carolina","Male"
46788,66,50528.49,0.48,8.03,"No","Pennsylvania","Other"
46789,49,70850.02,0.08,13.7,"No","California","Other"
46790,85,45786.08,0.53,4.85,"No","Florida","Other"
46791,84,41320.94,0.25,15.44,"No","Texas","Male"
46792,50,55551.37,0.98,19.41,"No","Oklahoma","Male"
46793,86,56578.22,0.75,2.93,"No","Ohio","Male"
46794,66,62797.73,0,9.03,"No","Nebraska","Other"
46795,59,37900.33,0.02,2.98,"No","Louisiana","Female"
46796,66,44176.89,0.23,4.51,"No","Massachusetts","Other"
46797,41,78611.12,0.77,11.19,"No","Idaho","Male"
46798,25,37251.01,0.19,0.73,"No","Nevada","Other"
46799,36,42341.23,1,3.74,"No","Washington","Female"
46800,19,57075.6,0.86,17.52,"No","Vermont","Female"
46801,25,62619.8,0.15,11.48,"No","California","Male"
46802,48,40273.52,0.6,4.18,"No","Alabama","Female"
46803,87,61133.72,0.82,8.86,"No","Alabama","Female"
46804,85,23658.19,0.88,10.8,"No","South Dakota","Other"
46805,61,50664.74,0.83,16.87,"No","Illinois","Female"
46806,41,32574.65,0.88,4.71,"No","Kansas","Other"
46807,58,51931.45,0.89,17.98,"No","New Hampshire","Female"
46808,60,53043.87,0.95,1.88,"No","Maryland","Female"
46809,39,43823.55,0.72,10.74,"No","New Jersey","Male"
46810,37,67031.01,0.55,9.63,"No","Kentucky","Other"
46811,23,66939.57,0.29,3.62,"No","Massachusetts","Male"
46812,51,64524.23,0.52,6.88,"No","Iowa","Female"
46813,35,68450.32,0.22,17.01,"No","Massachusetts","Other"
46814,24,69802.11,0.6,0.16,"No","Oregon","Female"
46815,90,56990.19,0.98,7.57,"No","Maine","Female"
46816,29,39205.5,0.95,17.7,"No","Massachusetts","Female"
